#,year,openrank
1,2015,974.1177726835012
2,2016,1236.3429245054722
3,2017,1637.472738996148
4,2018,2572.3816777840257
5,2019,3679.0758940577507
6,2020,14134.576523706317
7,2021,37887.398271445185
8,2022,66705.28899581358
9,2023,94453.34817497432
