#,openrank,year
1,11778.922545433044,2015
2,13029.128394663334,2016
3,20483.818864390254,2017
4,30897.312990903854,2018
5,42175.11273036897,2019
6,249741.74342340976,2020
7,628142.7468833104,2021
8,1363139.9342753515,2022
9,1664363.2807205413,2023
